hh,campaign_id,status,budget,spent,impressions,clicks,views,checkout,purchase,rev
00,120247325002770564,PAUSED,300,11.99,203,8,5,0,0,0
00,120246828454030629,ACTIVE,856.83,8.73,186,8,9,1,0,0
00,120244761233710455,ACTIVE,886,8.47,225,1,4,1,0,0
00,120246985309150320,ACTIVE,170,7.61,160,4,8,1,1,61.45
00,120244823852300686,ACTIVE,945,7.33,118,8,8,1,1,51.22
00,120246135738040630,ACTIVE,709,7.15,98,3,5,0,0,0
00,120244486414960436,ACTIVE,100,6.68,206,3,7,0,0,0
00,120248893532100100,ACTIVE,500,6.26,105,1,2,0,0,0
00,120246808477920320,ACTIVE,120,6.12,119,0,1,0,0,0
00,120249027119680425,ACTIVE,100,5.79,96,3,4,0,0,0
00,120245891909090125,ACTIVE,500,5.7,98,0,0,0,0,0
00,120248891524550065,ACTIVE,315,5.1,86,0,1,0,0,0
00,120249871750440100,ACTIVE,500,4.96,132,3,7,1,0,0
00,120249449604610725,ACTIVE,1000,4.66,100,1,1,0,0,0
00,120247905027970090,ACTIVE,60,4.59,38,2,3,0,0,0
00,120248243632310509,ACTIVE,400,4.45,79,4,4,0,0,0
00,120248899610300065,ACTIVE,40,4.37,55,0,0,0,0,0
00,120241671273870455,ACTIVE,368,4.11,80,1,1,1,1,60.41
00,120249999663760100,ACTIVE,348,4.09,102,2,2,0,0,0
00,120246983939560320,ACTIVE,100,4.03,33,2,1,1,1,58.77
00,120245941415570686,ACTIVE,500,4.02,40,3,2,0,0,0
00,120247136451350725,ACTIVE,1000,4.02,81,5,6,2,2,115.53
00,120244076954630146,ACTIVE,1000,3.9,54,1,2,0,0,0
00,120246471244780065,ACTIVE,229,3.81,56,3,2,0,0,0
00,120248734905220544,ACTIVE,100,3.81,62,2,2,1,1,65.91000000000001
00,120244863900690146,ACTIVE,100,3.81,90,0,0,0,0,0
00,120246928304160752,ACTIVE,100,3.8,40,0,0,0,0,0
00,120246382556450462,ACTIVE,289,3.59,39,0,0,0,0,0
00,120245334049460065,ACTIVE,680,3.55,43,2,2,0,0,0
00,120250722702450019,ACTIVE,300,3.54,58,0,0,0,0,0
00,120242301213710065,ACTIVE,550,3.36,59,0,2,0,0,0
00,120244694121960146,ACTIVE,100,3.23,14,0,1,1,0,0
00,120249861202960589,ACTIVE,200,3.11,41,0,1,0,0,0
00,120250789469770586,ACTIVE,300,3.08,55,0,0,0,0,0
00,120246273720740455,ACTIVE,503,3.06,69,0,1,1,1,60.410000000000004
00,120245694161990686,ACTIVE,382,3.01,46,2,2,0,0,0
00,120243276755660065,ACTIVE,500,3,70,2,1,0,0,0
00,120248910905560425,ACTIVE,138,2.95,50,0,0,0,0,0
00,120242444643470544,ACTIVE,80,2.86,69,1,1,0,0,0
00,120244924434950146,ACTIVE,1000,2.78,65,0,1,0,0,0
00,120247583319740586,ACTIVE,1000,2.77,75,3,3,0,0,0
00,120244793522550320,ACTIVE,120,2.71,40,3,1,0,0,0
00,120246931507190320,ACTIVE,360,2.7,88,0,0,0,0,0
00,120246641477400320,ACTIVE,171,2.67,57,2,0,0,0,0
00,120244270293390320,ACTIVE,120,2.66,56,0,0,0,0,0
00,120245689540550436,ACTIVE,117,2.63,76,1,1,1,1,41.980000000000004
00,120249135138850389,ACTIVE,123,2.61,87,2,1,0,0,0
00,120250287232760651,ACTIVE,120,2.6,70,2,1,0,0,0
00,120243986668280589,ACTIVE,1200,2.58,55,2,3,1,0,0
00,120258018921720586,ACTIVE,300,2.46,49,1,3,0,0,0
00,120247854925480090,ACTIVE,329,2.44,49,1,1,0,0,0
00,120247001920940477,ACTIVE,150,2.43,48,1,1,0,0,0
00,120239930892250650,ACTIVE,500,2.43,22,0,0,0,0,0
00,120250466943310577,ACTIVE,100,2.42,7,1,1,0,0,0
00,120247634863390564,ACTIVE,250,2.42,65,1,3,2,0,0
00,120248563890830642,ACTIVE,400,2.33,63,0,0,0,0,0
00,120248139130260455,ACTIVE,135,2.3,38,0,1,0,0,0
00,120247483185600629,ACTIVE,400,2.3,55,0,1,0,0,0
00,120245557729330686,ACTIVE,100,2.29,16,0,1,0,0,0
00,120251660097390722,ACTIVE,50,2.25,27,0,0,0,0,0
00,120249433591590100,ACTIVE,500,2.22,63,0,1,0,0,0
00,120250285289280319,ACTIVE,450,2.2,74,2,2,0,0,0
00,120250449834870589,ACTIVE,96,2.19,10,1,1,0,0,0
00,120247176216320241,ACTIVE,279,2.17,63,2,1,0,0,0
00,120244418309490436,ACTIVE,100,2.12,73,0,0,0,0,0
00,120246755850270533,ACTIVE,100,2.12,89,1,3,0,0,0
00,120247763951170629,ACTIVE,400,2.1,59,0,0,0,0,0
00,120250076165880100,ACTIVE,131,2.08,28,0,0,0,0,0
00,120250790045220586,ACTIVE,300,2.07,61,0,0,0,0,0
00,120249097052640561,ACTIVE,132,2.07,32,1,1,0,0,0
00,120252102856020404,ACTIVE,80,2.06,17,1,1,0,0,0
00,120246928447770752,ACTIVE,300,2.04,67,0,0,0,0,0
00,120244216235640630,ACTIVE,165,2.01,58,4,3,0,0,0
00,120244991758560129,ACTIVE,150,2,52,2,5,0,0,0
00,120249871401270725,ACTIVE,500,1.99,41,1,2,0,0,0
00,120245279293750436,ACTIVE,100,1.95,109,4,4,1,1,68.22
00,120247547590960642,ACTIVE,229,1.94,16,1,1,1,0,0
00,120250355725020064,ACTIVE,50,1.93,28,0,0,0,0,0
00,120244813179240146,ACTIVE,500,1.92,47,1,1,0,0,0
00,120249136516140065,ACTIVE,170,1.91,36,1,1,0,0,0
00,120258018661030586,ACTIVE,300,1.9,68,0,1,0,0,0
00,120248574839550695,ACTIVE,243,1.89,80,2,3,0,0,0
00,120246024108440751,ACTIVE,345,1.89,33,1,2,0,0,0
00,120251280446770722,ACTIVE,80,1.84,16,3,3,1,1,38.27
00,120250941148110577,ACTIVE,100,1.84,63,3,2,1,0,0
00,120246309078080032,ACTIVE,100,1.82,29,0,0,0,0,0
00,120246794737760320,ACTIVE,197,1.81,52,1,1,1,0,0
00,120248082904030663,ACTIVE,150,1.81,19,1,4,1,1,66.02000000000001
00,120247111679750241,ACTIVE,320,1.79,107,0,1,0,0,0
00,120248430661530642,ACTIVE,100,1.78,18,0,0,0,0,0
00,120244761352230455,ACTIVE,380,1.74,34,1,4,0,0,0
00,6998743229226,ACTIVE,50,1.69,28,5,2,0,0,0
00,120248850201850065,ACTIVE,140,1.68,36,0,0,0,0,0
00,120249535727510116,ACTIVE,100,1.65,31,0,0,0,0,0
00,120248166981820509,ACTIVE,150,1.65,40,1,1,0,0,0
00,120246338028120241,ACTIVE,280,1.65,98,0,0,0,0,0
00,120240258763950179,ACTIVE,240,1.63,56,0,1,0,0,0
00,120250623625120057,ACTIVE,200,1.63,11,1,1,0,0,0
00,120245642739820125,ACTIVE,80,1.6,27,0,0,0,0,0
00,120245124026530686,ACTIVE,80,1.6,23,1,1,0,0,0
00,120248539964750462,ACTIVE,60,1.59,18,0,0,0,0,0
