hh,campaign_id,status,budget,spent,impressions,clicks,views,checkout,purchase,rev
00,120249325186850389,ACTIVE,300,35.26,1850,46,60,5,0,0
00,120249325809440389,ACTIVE,300,33.14,1457,59,73,5,0,0
00,120247139480370564,ACTIVE,900,14.6,352,5,7,1,0,0
00,120247325002770564,ACTIVE,500,10.88,189,3,7,2,2,109.7
00,120248249737920509,ACTIVE,200,10.62,193,7,7,1,0,0
00,120248416194170455,ACTIVE,567,9.49,163,5,4,0,0,0
00,120248332283150708,ACTIVE,322,9.42,141,2,2,0,0,0
00,120247136451350725,ACTIVE,1000,9.4,207,6,10,2,1,68.56
00,120248885568260126,ACTIVE,80,9.31,133,2,5,1,1,49.52
00,120249871750440100,ACTIVE,500,8.85,171,7,9,2,1,52.56
00,120247983277080167,ACTIVE,80,8.72,98,1,4,0,0,0
00,120249325405290389,ACTIVE,100,8.16,173,14,9,0,1,21.939999999999998
00,120245941475210686,ACTIVE,80,7.56,50,2,2,0,0,0
00,120250939601850769,ACTIVE,250,7.38,183,7,5,0,0,0
00,120246005453800291,ACTIVE,360,6.92,93,3,3,0,0,0
00,120246828454030629,ACTIVE,683,6.59,105,6,7,0,0,0
00,120246295022080630,ACTIVE,508,6.36,143,3,3,2,0,0
00,120244924434950146,ACTIVE,1000,6.29,105,1,1,0,0,0
00,120247983232350167,ACTIVE,80,5.82,70,4,6,1,1,29.979999999999997
00,120248317954560509,ACTIVE,100,5.63,108,0,1,0,0,0
00,120249613712950725,ACTIVE,100,5.44,92,1,2,0,0,0
00,120244761352230455,ACTIVE,619,5.38,92,3,4,0,0,0
00,120245838343090436,ACTIVE,100,5.17,200,10,10,2,0,0
00,120246273720740455,ACTIVE,745,5.07,109,9,10,0,0,0
00,120244895773550129,ACTIVE,120,5.07,114,3,4,2,2,83.96
00,120251332965640368,ACTIVE,264,4.95,74,0,1,1,0,0
00,120243986668280589,ACTIVE,1200,4.78,139,2,2,1,1,67.91
00,120245891909090125,ACTIVE,500,4.76,95,1,2,1,0,0
00,120244823852300686,ACTIVE,896,4.73,58,1,2,0,0,0
00,120246985309150320,ACTIVE,280,4.7,122,4,3,0,0,0
00,120245334049460065,ACTIVE,680,4.43,81,2,1,0,0,0
00,120248331320310509,ACTIVE,100,4.34,63,0,1,1,1,63.46999999999999
00,120247202752720032,ACTIVE,77,4.27,76,7,7,0,0,0
00,120246297341700177,ACTIVE,600,4.09,52,0,1,0,0,0
00,120249110988580455,ACTIVE,489,4.08,96,2,2,0,0,0
00,120251412553340368,ACTIVE,150,3.92,126,4,3,1,1,69.57
00,120245018376450146,ACTIVE,580,3.83,67,0,0,0,0,0
00,120250156416670100,ACTIVE,500,3.68,96,0,2,0,0,0
00,120247405294490674,ACTIVE,100,3.65,25,0,0,0,0,0
00,120242694742870146,ACTIVE,210,3.63,38,3,3,0,0,0
00,120244794017770320,ACTIVE,120,3.62,91,0,1,0,0,0
00,120249299930740544,ACTIVE,80,3.61,34,0,0,0,0,0
00,120245941415570686,ACTIVE,1000,3.54,31,1,2,1,0,0
00,120244164741820146,ACTIVE,257,3.48,68,1,2,0,0,0
00,120249935914370589,ACTIVE,227,3.45,56,0,1,0,0,0
00,120252064052550709,ACTIVE,300,3.42,45,0,0,0,0,0
00,120247680102270175,ACTIVE,910,3.42,97,1,1,0,0,0
00,120242444643470544,ACTIVE,200,3.38,72,4,4,0,0,0
00,120248899610230065,ACTIVE,40,3.27,41,2,2,0,0,0
00,120245824562960686,ACTIVE,80,3.23,14,0,0,0,0,0
00,120244163991370436,ACTIVE,133,3.21,88,1,0,1,1,41.980000000000004
00,120248899388190065,ACTIVE,40,3.15,27,1,0,0,0,0
00,120245092065980129,ACTIVE,200,3.09,72,1,1,0,0,0
00,120248274792600090,ACTIVE,127,3.05,48,5,3,0,0,0
00,120251660169230722,ACTIVE,50,2.98,22,2,2,0,0,0
00,120251210404530057,ACTIVE,300,2.96,4,0,0,0,0,0
00,120249325405270389,ACTIVE,100,2.81,71,1,0,0,0,0
00,120245339157220686,ACTIVE,100,2.79,31,1,1,0,0,0
00,120248574839550695,ACTIVE,243,2.76,73,2,3,0,0,0
00,120243276755660065,ACTIVE,500,2.69,71,2,3,0,0,0
00,120248563890890642,ACTIVE,400,2.68,36,2,2,0,0,0
00,120247333375690674,ACTIVE,50,2.66,37,0,0,0,0,0
00,120245689540550436,ACTIVE,100,2.58,77,0,0,0,0,0
00,120247245979210389,ACTIVE,100,2.52,50,2,2,0,0,0
00,120247253400970320,ACTIVE,100,2.5,70,1,1,0,0,0
00,120248184540550090,ACTIVE,1255,2.49,71,2,5,0,0,0
00,120248308537530509,ACTIVE,225,2.47,80,1,1,0,0,0
00,120252839644180210,ACTIVE,180,2.38,28,3,1,0,0,0
00,120249921538900351,ACTIVE,100,2.37,18,0,0,0,0,0
00,120241066464020065,ACTIVE,470,2.37,52,0,0,0,0,0
00,120248547360230544,ACTIVE,80,2.36,16,0,1,1,0,0
00,120248308559800509,ACTIVE,225,2.32,52,0,0,0,0,0
00,120246928620620752,ACTIVE,300,2.32,57,2,1,0,0,0
00,120246050712990630,ACTIVE,208.14,2.3,15,0,0,0,0,0
00,120251109241560577,ACTIVE,500,2.3,67,2,2,2,1,48.17
00,120247449223630097,ACTIVE,237,2.29,47,1,1,2,2,96.94999999999999
00,120240258763950179,ACTIVE,200,2.28,67,0,0,0,0,0
00,120249443467080663,ACTIVE,350,2.26,52,4,3,0,0,0
00,120246024108440751,ACTIVE,345,2.23,47,0,0,0,0,0
00,120248208369050214,ACTIVE,130,2.16,11,1,2,0,0,0
00,120244813179240146,ACTIVE,1000,2.15,57,2,2,0,0,0
00,120246736062480320,ACTIVE,360,2.15,46,0,0,0,0,0
00,120242301213710065,ACTIVE,550,2.1,59,1,2,0,0,0
00,120249027119680425,ACTIVE,280,2.07,22,1,1,0,0,0
00,120247956894360629,ACTIVE,100,2.05,45,2,2,0,0,0
00,120246670033370677,ACTIVE,400,2.05,92,1,2,0,0,0
00,120246178929760752,ACTIVE,300,2.03,33,1,2,1,0,0
00,120253854653760211,ACTIVE,120,2.02,31,1,1,0,0,0
00,120245638609160175,ACTIVE,455,2.02,33,3,3,0,0,0
00,120247797697910629,ACTIVE,300,2.02,43,1,2,0,0,0
00,120250639973280577,ACTIVE,100,2.01,27,0,1,0,0,0
00,120249231443520389,ACTIVE,309,2,67,2,2,0,0,0
00,120248598576010303,ACTIVE,40,1.97,18,0,0,0,0,0
00,120246191098590320,ACTIVE,360,1.93,68,0,4,0,0,0
00,23858073029630799,ACTIVE,80,1.91,29,0,0,0,0,0
00,120248850201850065,ACTIVE,218,1.9,54,2,2,0,0,0
00,120244998722660129,ACTIVE,80,1.87,40,0,2,1,1,41.980000000000004
00,120251942614720427,ACTIVE,80,1.81,34,0,0,0,0,0
00,120244991758560129,ACTIVE,120,1.81,54,1,1,0,0,0
00,120248563890830642,ACTIVE,400,1.78,56,0,0,0,0,0
00,120247073165120090,ACTIVE,921,1.76,39,0,2,0,0,0
00,120248444259380455,ACTIVE,158,1.76,33,0,0,0,0,0
00,120248889381040455,ACTIVE,129,1.75,54,1,1,0,0,0
00,120244998739370129,ACTIVE,80,1.73,24,0,1,0,0,0
00,120246440557020780,ACTIVE,80,1.72,23,0,0,0,0,0
00,120250079096940127,ACTIVE,100,1.7,5,0,0,0,0,0
00,120244302651980146,ACTIVE,500,1.69,31,0,0,0,0,0
00,120246299672740751,ACTIVE,195,1.69,41,0,2,2,1,41.97
00,120246382556450462,ACTIVE,289,1.68,20,1,1,0,0,0
00,120248899610300065,ACTIVE,40,1.66,12,0,0,0,0,0
00,120249748358150589,ACTIVE,200,1.66,31,2,1,0,0,0
00,120246891215890677,ACTIVE,240,1.66,40,3,2,1,2,112
00,120246402943010533,ACTIVE,500,1.65,70,2,1,0,0,0
00,120248861015550389,ACTIVE,100,1.6,11,0,0,0,0,0
00,120246676754100650,ACTIVE,300,1.6,15,0,1,0,0,0
00,120247137870290032,ACTIVE,200,1.6,32,3,3,0,0,0
00,120248311770270509,ACTIVE,100,1.59,50,2,2,1,1,90.46000000000001
00,120248218451590126,ACTIVE,100,1.59,24,1,1,0,0,0
00,120247547590960642,ACTIVE,229,1.58,42,1,0,0,0,0
00,120248893450550642,ACTIVE,119,1.57,19,1,1,0,0,0
00,120249525957160319,ACTIVE,120,1.57,12,0,0,0,0,0
00,120244349823030686,ACTIVE,169,1.52,21,0,2,1,1,29.98
00,120247935278530175,ACTIVE,425,1.52,29,0,1,0,0,0
00,120251722976530368,ACTIVE,80,1.51,24,0,1,1,0,0
00,120244963455410686,ACTIVE,1000,1.49,28,0,1,0,0,0
00,120246107904230686,ACTIVE,80,1.49,6,0,0,0,0,0
00,120248688541680751,ACTIVE,40,1.49,6,0,0,0,0,0
00,120246100871360533,ACTIVE,100,1.49,59,0,1,0,0,0
00,120246754497550032,ACTIVE,140,1.48,36,0,1,0,0,0
00,120239930892250650,ACTIVE,300,1.46,25,0,0,0,0,0
00,120250224179000100,ACTIVE,300,1.42,44,0,1,0,0,0
00,120245848127430707,ACTIVE,200,1.42,18,0,0,0,0,0
00,120247041421470241,ACTIVE,158,1.41,48,0,0,0,0,0
00,120253854767370211,ACTIVE,120,1.39,14,1,1,0,0,0
00,120248130116260214,ACTIVE,80,1.36,14,2,2,1,0,0
00,120250466943310577,ACTIVE,100,1.36,8,0,0,0,0,0
00,120249135138850389,ACTIVE,162,1.35,26,1,2,0,0,0
00,120249177863610455,ACTIVE,330,1.33,32,2,1,1,0,0
00,120248688541650751,ACTIVE,40,1.31,26,0,1,0,0,0
00,120249027134450425,ACTIVE,170,1.3,24,0,0,0,0,0
00,120246971703280320,ACTIVE,150,1.3,37,0,0,0,0,0
00,120248764599250589,ACTIVE,330,1.29,30,0,0,0,0,0
00,120249120674110404,ACTIVE,250,1.29,25,1,2,0,0,0
00,120245327669090320,ACTIVE,120,1.27,28,0,1,0,0,0
00,120246832758790677,ACTIVE,300,1.26,39,0,0,0,0,0
00,6998743229226,ACTIVE,50,1.26,10,0,0,0,0,0
00,120246808388750320,ACTIVE,270,1.26,17,1,2,0,0,0
00,120248899388140065,ACTIVE,40,1.25,20,0,0,0,0,0
00,120248855168720455,ACTIVE,247,1.24,18,0,0,0,0,0
00,120248184540650090,ACTIVE,772,1.22,20,0,1,0,0,0
00,120248760611910469,ACTIVE,100,1.22,27,0,1,0,0,0
00,120249932722130725,ACTIVE,500,1.21,34,0,3,0,0,0
00,120248139130260455,ACTIVE,220,1.19,26,1,1,0,0,0
00,120242031621370065,ACTIVE,229,1.17,24,0,1,0,0,0
00,120245092427050146,ACTIVE,100,1.15,36,0,0,0,0,0
00,120249433591590100,ACTIVE,500,1.15,29,0,0,0,0,0
00,120248308537280509,ACTIVE,150,1.14,32,0,0,0,0,0
00,120245530294730678,ACTIVE,100,1.13,8,1,1,1,1,49.98
00,120249285560020695,ACTIVE,80,1.13,27,0,0,0,0,0
00,120245334049540065,ACTIVE,510,1.12,14,0,0,0,0,0
00,120248059117540214,ACTIVE,276,1.11,35,0,0,0,0,0
00,120248302791940509,ACTIVE,100,1.11,19,0,1,0,0,0
00,120249160932300561,ACTIVE,90,1.09,44,2,1,1,0,0
00,120249097053120561,ACTIVE,297,1.08,37,2,3,0,0,0
00,120235701428400210,ACTIVE,200,1.07,21,0,0,0,0,0
00,120250790045220586,ACTIVE,100,1.06,30,2,1,0,0,0
00,120246921246130533,ACTIVE,100,1.06,22,0,1,0,0,0
00,120248598575120303,ACTIVE,40,1.02,7,2,1,1,0,0
00,120249229589700695,ACTIVE,200,1.02,27,2,3,0,0,0
00,120244905318040129,ACTIVE,80,1.02,51,0,0,0,0,0
